"Store","WeekDate","Temperature","FuelPrice","CPI","UnemploymentRate"
16,"2011-01-14",17.46,2.911,191.4784939,6.614
12,"2010-06-25",87.27,3.084,126.1266,14.099
1,"2012-10-19",67.97,3.594,223.4257233,6.573
27,"2010-02-12",29.81,2.94,135.4113076,8.237
41,"2012-03-09",35.3,3.286,196.9631599,6.589
12,"2010-04-23",64.55,3.05,126.4713333,14.099
39,"2010-09-24",78.5,2.624,210.3664469,8.36
11,"2010-11-12",63.74,2.728,215.3256258,7.564
15,"2011-10-07",51.24,3.775,136.472,7.866
12,"2012-10-19",68.66,4.449,131.1499677,10.199
36,"2010-06-25",84.14,2.601,210.0975233,8.464
31,"2010-06-25",87.01,2.653,210.9950134,8.2
44,"2011-09-30",68.28,3.623,129.6060667,6.56
21,"2010-06-18",86.18,2.637,211.1096543,8.2
5,"2012-05-25",78.23,3.561,222.3323853,5.801
16,"2011-09-02",63.44,3.511,194.5092113,6.338
15,"2011-09-23",59,3.899,136.367,7.806
22,"2012-08-31",71.93,3.884,142.4054482,7.753
45,"2012-01-06",35.88,3.422,189.1940558,8.424
12,"2010-08-27",93.19,3.129,126.0892903,14.18
36,"2012-07-06",81.52,3.232,220.567112,6.623
33,"2012-01-20",55.99,3.66,130.2792258,7.603
44,"2010-05-07",44.42,2.948,126.2898,7.972
44,"2011-07-29",77.62,3.574,129.1677097,6.56
39,"2012-03-23",67.91,3.787,219.9705599,7.244
26,"2010-04-30",40.56,2.935,132.0644333,8.512
24,"2011-04-29",60.48,4.117,134.4357333,8.212
45,"2010-08-27",71.36,2.755,182.6104063,8.743
10,"2011-10-21",77.91,3.842,129.7821613,7.874
33,"2011-02-11",53.35,3.381,127.859129,8.951
10,"2010-12-10",60.51,3.091,126.7934,9.003
3,"2012-03-02",61.65,3.63,224.3470245,6.833
41,"2010-05-14",40.23,2.788,189.4904116,7.363
31,"2011-11-11",59.8,3.297,217.6455387,7.441
39,"2010-08-27",84.31,2.619,210.3292106,8.36
22,"2010-05-14",50.99,2.983,136.010394,8.348
24,"2010-05-21",60.44,3.096,132.2230323,8.211
7,"2012-06-15",59.33,3.723,197.692292,8.09
17,"2012-03-23",40.69,3.671,130.8966452,6.403
38,"2012-04-13",64.28,4.254,131.108,11.627
25,"2012-01-20",23.87,3.533,212.8336399,6.961
43,"2012-05-11",67.59,3.688,213.1623524,9.575
9,"2010-05-28",77.12,2.759,214.4328505,6.384
40,"2011-01-07",24.05,3.193,132.8823226,5.114
40,"2011-10-21",51.61,3.618,136.5017742,4.42
4,"2010-11-05",51.6,2.699,126.4912903,7.127
13,"2012-05-11",56.47,3.809,131.1453333,5.965
14,"2010-10-15",58.61,2.868,182.8106203,8.724
34,"2011-07-08",80.84,3.469,129.1125,10.641
43,"2011-11-18",57.75,3.308,209.8651071,10.148
8,"2011-02-11",28.26,3.022,216.3126733,6.262
15,"2010-05-21",59.09,3.096,132.2230323,8.185
6,"2012-06-01",80.39,3.501,223.3539397,5.964
17,"2011-02-04",11.29,2.974,127.7195806,6.866
36,"2010-02-05",45.97,2.545,209.8529663,8.554
31,"2012-01-27",50.79,3.29,219.7188636,7.057
23,"2012-01-06",24.29,3.439,136.698129,4.261
27,"2010-02-26",36,2.91,135.5195191,8.237
37,"2012-03-09",63.19,3.669,219.7437314,7.244
16,"2011-06-10",55.78,3.735,192.8470612,6.339
19,"2012-04-27",42.45,4.163,137.9781333,8.15
22,"2010-11-19",48.62,3.03,136.7715714,8.572
35,"2012-05-25",64.77,3.798,142.1032776,8.876
32,"2010-03-19",42.43,2.692,189.734262,9.014
38,"2011-07-22",91.17,3.794,129.1507742,13.503
5,"2010-07-30",82.46,2.64,211.9270006,6.496
12,"2011-08-12",91.04,3.701,129.2015806,13.503
15,"2012-07-13",72.62,3.689,138.263,8.193
15,"2012-03-09",36.97,4.021,137.5066897,7.943
12,"2010-04-16",64.95,3.109,126.5621,14.099
25,"2011-05-13",60.1,4.066,208.9599189,7.287
8,"2010-06-11",82.21,2.668,214.834529,6.29
11,"2011-08-26",89.09,3.523,219.0866908,7.567
44,"2011-01-14",20.6,2.903,127.3009355,7.224
12,"2011-04-15",57.63,3.868,128.9107333,13.736
23,"2012-08-24",64.63,3.874,138.2814516,4.156
27,"2010-08-06",77.45,2.942,136.4741118,7.982
10,"2011-12-02",57.29,3.701,129.8459667,7.874
15,"2010-09-03",73.17,2.86,132.7248387,8.099
16,"2012-03-09",28.16,3.286,196.9631599,6.162
14,"2012-01-06",35.88,3.422,189.1940558,8.424
3,"2010-04-23",67.87,2.795,213.7221852,7.343
24,"2012-06-15",68.28,3.786,138.1295333,8.983
23,"2012-07-27",69.31,3.701,138.2033871,4.156
37,"2010-04-02",63.43,2.719,209.5938656,8.464
17,"2010-09-03",57.86,2.868,126.1019355,6.697
22,"2010-12-10",28.43,3.132,136.5255714,8.572
3,"2010-06-25",83.79,2.653,214.6660741,7.343
35,"2010-12-17",31.62,3.14,136.5292811,8.763
12,"2010-06-04",81.39,2.941,126.1360645,14.099
8,"2010-11-26",51.07,2.735,215.1077548,6.433
12,"2011-01-28",50.74,3.342,127.5800323,14.021
27,"2012-10-26",58.99,4.071,142.7624113,8
12,"2012-09-21",82.97,4.125,131.0103333,10.926
25,"2010-12-10",22.65,3.109,204.6877378,7.484
28,"2011-05-06",68.4,4.193,129.0444333,13.736
30,"2012-02-10",46.52,3.409,219.9049073,7.057
41,"2012-07-27",73.31,3.57,197.9792136,6.432
43,"2011-05-20",74.21,3.907,207.5200622,10.581
5,"2010-10-22",70.96,2.725,212.4169928,6.768
29,"2011-04-01",36.04,3.638,134.0682581,9.966
41,"2011-11-11",32.87,3.505,195.6376941,6.759
25,"2011-07-29",74.72,3.829,208.6564699,7.274
45,"2010-04-02",47.74,2.85,181.8657537,8.899
27,"2011-01-07",34.42,3.351,136.7332569,7.827
3,"2010-02-12",47.93,2.548,214.5747916,7.368
1,"2010-02-12",38.51,2.548,211.2421698,8.106
23,"2011-05-27",63.27,4.034,134.7677742,4.781
36,"2011-12-02",53.57,3.164,217.4229206,7.716
14,"2011-08-05",78.22,3.842,186.3734038,8.625
21,"2012-06-08",79.47,3.452,221.3877467,6.891
9,"2010-11-12",61.59,2.728,215.5557297,6.56
2,"2011-04-15",69.48,3.743,214.9420631,7.931
11,"2011-11-25",70.03,3.236,221.9011185,7.197
7,"2012-03-16",37.29,3.486,197.0457208,8.256
35,"2012-05-18",65.15,3.848,142.0970115,8.876
19,"2012-03-09",38.15,4.021,137.5066897,7.943
31,"2011-08-12",92.32,3.638,215.2593211,7.852
19,"2012-06-15",68.19,3.786,138.1295333,8.15
36,"2012-09-07",84.19,3.697,221.1181142,6.623
20,"2010-03-19",47.32,2.844,204.3782258,8.187
32,"2010-06-04",66.69,2.7,189.422658,8.963
7,"2011-07-29",56.66,3.547,193.711525,8.622
5,"2012-04-20",67.33,3.877,222.1512315,5.801
29,"2010-02-19",31.96,2.747,131.637,10.064
25,"2011-10-28",46.28,3.569,210.6918901,7.082
40,"2011-08-26",65.01,3.796,136.2136129,4.584
27,"2012-06-22",73.23,3.722,142.1606464,8.253
24,"2010-07-23",75.27,2.924,132.5825806,8.117
7,"2011-08-26",57.6,3.485,194.3796374,8.622
22,"2012-09-07",73.3,3.921,142.500303,7.753
27,"2011-12-09",46.28,3.627,140.4397857,7.906
28,"2011-10-07",70.44,3.827,129.6938,12.89
39,"2010-09-03",82.13,2.577,210.2966631,8.36
1,"2011-02-04",42.27,2.989,212.5668812,7.742
18,"2010-05-28",69.12,2.906,132.2939355,9.269
19,"2011-12-16",37.07,3.611,136.5335161,7.866
6,"2011-12-16",53.27,3.159,220.7671856,6.551
25,"2010-07-09",75.24,2.793,204.3625658,7.527
39,"2010-04-09",68.15,2.77,209.400638,8.464
7,"2010-02-12",25.9,2.572,189.4642725,9.014
33,"2012-08-03",92.13,3.595,130.737871,7.147
36,"2012-03-16",67.48,3.779,219.8956335,7.244
33,"2010-04-09",68.43,3.004,126.6019032,9.849
41,"2012-05-11",50.22,3.87,197.5481609,6.547
40,"2011-02-11",16.87,3.255,133.260871,5.114
29,"2012-08-24",70.42,3.874,138.2814516,9.419
7,"2012-03-09",30.1,3.286,196.9631599,8.256
10,"2010-11-19",58.83,3.047,126.6072,9.003
25,"2010-09-17",60.13,2.706,204.7513279,7.527
35,"2010-05-14",53.82,2.982,136.010394,9.051
28,"2010-03-19",59.57,3.054,126.6066452,13.975
15,"2011-05-06",49.87,4.192,134.5143667,7.658
25,"2012-04-13",42.46,4.044,214.3127027,7.139
17,"2011-09-30",61.4,3.623,129.6060667,6.745
28,"2011-03-18",64.21,3.692,128.5121935,14.021
14,"2011-03-04",38.65,3.433,184.3879911,8.549
44,"2011-08-19",76.68,3.578,129.2405806,6.56
11,"2011-04-22",78.31,3.807,218.851237,7.574
5,"2011-01-14",37.74,2.983,212.008514,6.634
33,"2012-05-04",82.43,4.058,131.136,7.396
10,"2010-07-09",91.03,3.1,126.1518,9.199
14,"2010-11-26",46.15,3.039,182.7832769,8.724
19,"2011-11-18",48.21,3.717,136.4666667,7.866
24,"2012-08-24",68.13,3.997,138.2814516,8.953
42,"2010-10-08",77.04,2.924,126.2791667,9.003
11,"2010-10-29",74.21,2.716,215.2274686,7.564
37,"2010-07-02",81.85,2.669,209.984205,8.36
43,"2010-09-10",81.32,2.565,203.4214677,9.816
36,"2011-08-12",87.64,3.608,214.3602701,8.177
35,"2011-08-19",72.97,3.747,140.1289205,8.684
13,"2010-11-19",42,2.842,126.6072,7.795
36,"2011-07-29",84.99,3.66,214.2343177,8.177
20,"2012-09-07",76.36,3.911,215.2189573,7.28
18,"2011-07-29",73.85,3.898,135.9639355,8.89
13,"2010-04-16",50.39,2.915,126.5621,8.107
28,"2011-08-26",94.61,3.74,129.2832581,13.503
15,"2011-04-15",48.63,3.981,134.2784667,7.658
38,"2010-05-28",67.84,3.058,126.1602258,14.099
21,"2011-03-11",54.69,3.459,213.7646401,8.028
7,"2011-11-25",27.6,3.424,195.7704,8.513
37,"2011-05-13",76.73,3.899,214.6899778,8.3
40,"2011-01-21",14.64,3.232,133.0285161,5.114
28,"2010-04-02",59.84,3.086,126.6034839,14.099
28,"2012-01-27",50.43,3.675,130.3144516,12.187
44,"2012-04-06",48.85,3.793,131.0375484,5.621
41,"2012-04-06",48.48,3.854,197.5971285,6.547
5,"2010-04-16",65.3,2.808,211.0388528,6.465
2,"2011-04-29",69.21,3.81,215.2772683,7.931
13,"2011-11-11",33.8,3.513,129.8167097,6.392
10,"2012-06-29",91.36,3.875,130.7562667,7.382
9,"2011-09-16",77.95,3.526,219.6297841,6.404
40,"2010-10-22",41.25,2.919,132.8170968,5.287
1,"2012-02-03",56.55,3.36,220.1720153,7.348
39,"2010-05-07",74.86,2.835,209.1215867,8.464
32,"2010-07-02",74.74,2.728,189.4882603,9.017
36,"2011-09-30",81.52,3.328,215.4532259,8.177
4,"2012-03-02",50.38,3.619,130.6457931,4.607
19,"2010-03-19",43.74,2.96,131.8242903,8.35
37,"2010-05-07",75.56,2.835,209.1215867,8.464
40,"2010-07-23",71.79,2.784,132.5825806,5.326
6,"2011-12-02",51.18,3.172,220.2937686,6.551
9,"2010-07-02",78.55,2.669,214.7765028,6.442
20,"2011-09-16",64.02,3.742,209.1893892,7.274
14,"2012-02-03",42.96,3.617,189.6122277,8.424
34,"2010-07-23",79.58,2.612,126.1283548,9.816
12,"2010-07-16",97.18,3.094,126.1498065,14.18
18,"2010-07-23",75.71,2.784,132.5825806,9.342
6,"2010-09-03",82.15,2.577,213.0519222,6.973
7,"2010-05-28",54.24,2.737,189.4452425,8.963
28,"2011-06-03",71.81,4.031,129.0490323,13.736
14,"2010-08-27",71.36,2.755,182.6104063,8.743
29,"2011-06-03",70.09,3.973,134.8551613,9.966
35,"2011-08-12",76.67,3.812,140.0859873,8.684
18,"2011-07-08",73.12,3.784,135.6283333,8.89
6,"2010-04-02",64.94,2.719,212.3322805,7.092
2,"2010-11-26",62.98,2.735,211.4062867,8.163
17,"2011-04-01",39.38,3.487,128.7199355,6.774
21,"2010-12-24",51.29,2.886,211.0646599,8.163
2,"2012-07-13",80.17,3.256,221.5616784,6.565
21,"2011-10-21",65.16,3.353,217.1650042,7.441
13,"2012-08-17",79.4,3.545,130.7909677,5.765
7,"2010-09-24",47.55,2.793,190.5713264,9.017
18,"2011-12-02",46.25,3.501,136.4909333,8.471
2,"2010-09-10",79.09,2.565,211.1532104,8.099
37,"2012-04-27",70.06,3.814,220.3014485,6.989
38,"2010-10-01",85.2,3.001,126.2346,14.313
40,"2010-12-17",23.01,3.139,132.6804516,5.287
19,"2012-10-05",59.86,4.151,138.8256,7.992
21,"2010-02-26",45.31,2.561,210.9759573,8.324
18,"2011-05-20",57.55,4.101,134.6803871,8.975
13,"2012-03-30",53.2,3.734,130.9670968,6.104
6,"2012-06-22",81.2,3.346,223.4093906,5.964
45,"2011-10-21",59.6,3.57,187.7846197,8.523
10,"2011-01-28",53.03,3.231,127.5800323,8.744
2,"2011-10-28",65.87,3.372,217.3251824,7.441
30,"2010-09-03",82.57,2.577,211.1886931,8.099
35,"2012-08-10",78.44,3.722,142.1705634,8.839
31,"2010-11-05",58.71,2.689,211.6135053,8.163
44,"2010-09-17",66.84,2.875,126.1454667,7.804
45,"2012-08-31",75.09,3.867,191.461281,8.684
16,"2012-07-13",70.29,3.613,197.8788621,6.061
1,"2010-11-12",59.61,2.728,212.003944,7.838
32,"2012-03-30",56.09,3.75,197.4133259,8.256
31,"2010-11-26",62.96,2.735,211.4062867,8.163
8,"2011-03-11",49.14,3.459,217.512299,6.262
4,"2012-10-19",64.46,3.61,131.1499677,3.879
38,"2010-11-19",58.18,3.161,126.6072,14.313
38,"2010-07-16",97.18,3.094,126.1498065,14.18
41,"2012-09-21",59.81,3.765,198.358523,6.432
26,"2011-05-06",45,4.078,134.5143667,7.818
44,"2011-11-25",38.89,3.445,129.8364,6.078
35,"2011-09-30",70.92,3.645,140.381,8.684
27,"2012-06-01",73.4,3.915,142.1095438,8.253
35,"2011-01-07",34.42,3.193,136.7332569,8.549
40,"2012-09-14",59.38,3.988,138.5673,4.156
28,"2011-04-15",57.63,3.868,128.9107333,13.736
24,"2011-12-09",42.3,3.627,136.5030667,8.454
22,"2011-02-04",26.39,3.24,137.0542431,8.458
3,"2010-10-01",73.6,2.603,214.9846548,7.564
42,"2011-03-11",64.22,3.63,128.3995,8.744
18,"2011-11-18",47.88,3.571,136.4666667,8.471
11,"2010-09-24",77.36,2.624,214.9084516,7.346
30,"2012-10-12",61.53,3.601,223.0154263,6.17
13,"2011-11-18",40.65,3.489,129.8268333,6.392
1,"2011-05-06",64.61,3.906,215.7960035,7.682
30,"2011-03-04",59.52,3.288,213.4775305,8.028
22,"2011-03-18",43.38,3.634,137.7398929,8.458
18,"2011-11-04",38.29,3.586,136.475129,8.471
24,"2010-03-05",36.73,2.919,131.735,8.326
1,"2012-06-01",77.95,3.501,221.7472139,7.143
19,"2012-05-04",50.76,4.124,138.0332,8.15
38,"2012-09-28",81.22,3.966,131.043,10.926
42,"2012-02-10",55.73,3.722,130.3849032,7.545
15,"2011-04-29",55.46,4.117,134.4357333,7.658
35,"2010-10-29",61.02,2.921,136.7375484,8.763
12,"2011-09-02",93.66,3.798,129.3259355,13.503
19,"2012-01-06",31.84,3.585,136.698129,7.943
29,"2012-04-06",46.38,3.957,137.7970968,9.14
45,"2010-10-01",70.58,2.707,182.7168385,8.724
32,"2011-11-18",42.61,3.479,195.7184713,8.513
28,"2011-06-24",88.95,3.898,129.0663,13.736
43,"2010-05-28",78.59,2.759,202.8716382,9.593
14,"2012-05-25",67.21,3.798,191.0028096,8.567
43,"2011-12-09",34.23,3.158,210.5363571,10.148
4,"2012-03-23",59.07,3.759,130.8966452,4.607
25,"2010-05-14",50.27,2.982,203.6133915,7.856
20,"2011-07-29",77.47,3.829,208.6564699,7.274
45,"2010-08-20",76.01,2.779,182.6165205,8.743
16,"2010-08-20",63.59,2.732,190.2948237,6.868
19,"2011-06-03",66.01,4.069,134.8551613,7.658
40,"2010-07-02",65.47,2.815,132.5218667,5.326
38,"2012-07-06",89.13,3.765,130.7196333,10.926
20,"2010-11-19",45.88,3,205.0992811,7.484
1,"2011-07-22",85.77,3.651,215.4222784,7.962
10,"2010-07-16",91.8,2.971,126.1498065,9.199
17,"2011-07-01",67.39,3.613,129.0894,6.745
37,"2012-05-25",78.94,3.561,220.4287124,6.989
42,"2010-12-24",57.06,3.236,126.9835806,9.003
37,"2010-05-28",80.87,2.759,209.6660514,8.464
19,"2011-02-25",23.24,3.452,133.4921429,7.771
36,"2011-07-08",84.71,3.44,214.0245556,8.177
39,"2011-02-04",45.96,2.989,211.3333753,8.395
20,"2010-03-12",43.82,2.818,204.5250598,8.187
37,"2011-05-06",69.56,3.906,214.5240376,8.3
36,"2010-09-10",80.58,2.513,210.2641156,8.36
4,"2011-02-11",33.29,3.033,127.859129,6.51
2,"2011-02-25",60.8,3.065,213.190421,8.028
19,"2012-07-20",76.17,3.732,138.2331935,8.193
39,"2010-12-17",55.31,2.869,210.1787224,8.476
36,"2011-09-16",82.06,3.473,214.7934111,8.177
4,"2012-10-05",63.07,3.62,131.0756667,3.879
37,"2010-08-06",85.49,2.627,210.2614925,8.36
19,"2011-01-21",22.8,3.391,133.0285161,7.771
9,"2012-08-10",88.66,3.494,225.7170094,5.277
45,"2010-12-24",30.59,3.141,182.54459,8.724
31,"2012-01-20",52.21,3.268,219.6258417,7.057
15,"2011-03-11",34.27,3.752,133.7361429,7.771
25,"2011-12-16",33.09,3.413,212.0685039,7.082
26,"2012-05-04",40.29,3.991,138.0332,7.489
40,"2010-07-09",76.67,2.806,132.5461333,5.326
41,"2012-01-13",27.49,3.077,196.7330517,6.589
34,"2010-02-19",38.36,2.54,126.5262857,9.521
43,"2012-02-03",51.92,3.36,211.6762005,9.653
42,"2010-08-20",89.88,3.041,126.0766452,9.199
25,"2012-06-01",69.54,3.742,214.5513278,7.139
34,"2011-06-03",74.64,3.683,129.0490323,10.581
24,"2010-10-29",57.29,3.055,132.8708387,8.275
8,"2010-05-14",61.35,2.854,213.6655355,6.29
20,"2012-04-13",45.68,4.044,214.3127027,7.139
18,"2012-01-06",31.27,3.439,136.698129,8.075
43,"2012-10-19",71.25,3.594,214.7212488,8.839
13,"2010-09-03",65.71,2.868,126.1019355,7.951
38,"2010-07-23",99.22,3.112,126.1283548,14.18
9,"2010-08-06",87.09,2.627,215.064843,6.442
34,"2011-11-18",46,3.294,129.8268333,10.148
6,"2012-09-21",70.81,3.721,224.4017192,5.668
37,"2011-02-04",46.68,2.989,211.3333753,8.395
11,"2012-05-25",78.44,3.561,225.2515168,6.664
43,"2011-01-21",53.05,3.016,203.8315161,10.398
41,"2011-08-12",67.65,3.542,194.1105017,6.901
36,"2012-03-02",64.54,3.619,219.5340975,7.244
29,"2011-08-12",74.69,3.88,136.144129,9.863
26,"2012-09-28",50.66,4.018,138.7395,7.405
17,"2011-12-02",26.47,3.389,129.8459667,6.617
45,"2010-09-10",70.87,2.699,182.598178,8.743
32,"2010-10-22",52.3,2.762,190.9070184,9.137
36,"2012-05-18",73.7,3.713,220.4252149,6.989
20,"2011-02-04",28.58,3.231,205.7329407,7.343
38,"2011-11-11",48.76,3.824,129.8167097,12.89
22,"2010-04-02",44.96,2.826,135.7464988,8.348
19,"2011-05-06",50.43,4.192,134.5143667,7.658
7,"2012-06-29",68.84,3.693,197.785577,8.09
43,"2011-11-04",59.08,3.332,209.516265,10.148
8,"2012-02-17",37.51,3.51,223.9658621,5.825
5,"2012-01-27",54.63,3.29,220.6628023,5.943
31,"2011-06-24",85.72,3.594,214.7441108,7.931
12,"2011-09-16",76.36,3.918,129.4306,13.503
11,"2010-04-30",71.13,2.78,213.6716815,7.343
18,"2011-07-01",69.75,3.815,135.4468,8.89
37,"2012-04-13",72.54,3.891,220.1953389,6.989
25,"2010-10-01",57.56,2.707,204.8850973,7.484
43,"2011-12-16",43.78,3.159,210.7365392,10.148
42,"2012-02-24",56.02,3.95,130.5502069,7.545
25,"2011-12-23",36.56,3.389,212.2360401,7.082
1,"2010-02-05",42.31,2.572,211.0963582,8.106
35,"2010-06-18",70,2.78,136.3243393,9.051
30,"2011-10-07",71.64,3.285,216.6958311,7.441
11,"2011-02-04",47.17,2.989,215.8863367,7.551
9,"2011-04-15",71.9,3.743,218.9134935,6.38
36,"2012-10-12",71.28,3.576,222.0510793,6.228
1,"2011-01-21",44.04,3.016,211.8272343,7.742
45,"2012-02-03",42.96,3.617,189.6122277,8.424
14,"2012-05-18",66.3,3.848,190.9964479,8.567
34,"2012-07-20",77.7,3.263,130.7012903,9.285
35,"2011-07-29",79.41,3.829,139.8933099,8.684
6,"2011-05-06",65.42,3.906,217.3547569,6.855
37,"2011-04-08",69.39,3.622,213.8116658,8.3
17,"2012-08-17",70.98,3.545,130.7909677,5.936
30,"2011-08-12",92.32,3.638,215.2593211,7.852
41,"2011-08-26",71.61,3.485,194.3796374,6.901
6,"2010-09-24",76.49,2.624,213.1152886,6.973
41,"2011-01-07",23.76,2.882,191.3683815,7.241
11,"2011-06-17",87.9,3.637,218.3551748,7.574
31,"2010-08-13",89.65,2.692,211.2951413,8.099
32,"2011-06-10",65.49,3.735,192.8470612,8.595
14,"2011-08-12",77,3.812,186.4512115,8.625
36,"2010-05-28",80.87,2.716,209.6660514,8.464
34,"2012-10-26",57.95,3.514,131.1930968,8.839
3,"2011-04-01",68.76,3.524,218.2114184,7.574
39,"2011-10-28",71.05,3.372,216.4051315,7.716
26,"2012-03-16",35.06,3.867,137.5843871,7.467
28,"2012-02-24",53.13,3.95,130.5502069,12.187
9,"2011-04-01",56.12,3.524,218.445164,6.38
20,"2010-09-03",75.5,2.715,204.7583566,7.527
6,"2010-03-12",58.82,2.667,212.9037017,7.259
34,"2011-04-22",63.83,3.781,128.9553,10.581
31,"2012-05-18",72.42,3.63,221.380331,6.891
7,"2011-07-01",58.54,3.597,193.0930552,8.622
3,"2012-01-06",52.42,3.157,223.1923049,6.833
28,"2010-09-17",82.45,3.028,126.1454667,14.18
26,"2010-04-09",50.13,2.849,131.9408065,8.512
42,"2011-03-04",56.96,3.674,128.26475,8.744
26,"2010-12-31",18.73,3.177,132.8150323,8.149
8,"2011-02-18",50.64,3.045,216.6310383,6.262
2,"2011-02-04",38.25,2.989,212.2240646,8.028
35,"2012-02-17",37.24,3.695,141.2140357,8.744
19,"2010-05-28",68.85,3.046,132.2939355,8.185
29,"2011-05-20",58.56,4.101,134.6803871,9.966
27,"2010-08-27",70.31,2.885,136.557015,7.982
2,"2011-09-16",78.85,3.526,215.6944378,7.852
31,"2012-10-19",68.52,3.594,223.0598077,6.17
11,"2011-03-04",66.5,3.288,217.1716979,7.551
11,"2011-04-15",76.64,3.743,218.6788642,7.574
29,"2010-03-19",46.03,2.834,131.8242903,10.064
9,"2012-10-05",66.61,3.617,226.9662325,4.954
15,"2010-09-17",57.94,2.846,132.7670667,8.099
11,"2010-02-26",52.79,2.561,214.6475127,7.368
31,"2010-10-22",70.72,2.725,211.5187208,8.163
35,"2012-03-16",49.6,3.862,141.55478,8.744
18,"2011-05-13",58.48,4.095,134.593,8.975
37,"2012-10-05",73.57,3.617,221.8533396,6.228
1,"2012-06-15",79.35,3.393,221.7626421,7.143
11,"2012-08-10",86.21,3.494,225.4735085,6.334
22,"2010-06-11",65.01,2.83,136.2874263,8.348
5,"2012-06-22",80.57,3.346,222.3900046,5.801
9,"2010-02-05",38.01,2.572,214.6554591,6.415
30,"2010-06-18",86.18,2.637,211.1096543,8.2
2,"2010-12-03",49.33,2.708,211.265543,8.163
24,"2010-07-02",71.12,2.958,132.5218667,8.117
24,"2010-10-01",66.88,2.84,132.7568,8.275
35,"2012-02-24",41.74,3.739,141.3007857,8.744
29,"2010-09-24",65.14,2.718,132.7619333,10.409
21,"2011-07-01",87.57,3.524,214.8368678,7.852
11,"2011-07-22",87.8,3.651,218.7857881,7.567
32,"2011-01-28",34.86,3.008,191.667891,8.818
15,"2010-02-26",29.87,2.91,131.686,8.35
34,"2011-09-23",66.23,3.473,129.5183333,10.641
39,"2010-04-16",66.33,2.808,209.2691428,8.464
17,"2011-04-29",40.14,3.683,128.9998667,6.774
42,"2012-10-19",72.71,4.449,131.1499677,6.943
1,"2011-07-01",85.55,3.524,215.1841368,7.962
2,"2012-09-14",75.88,3.717,222.2174395,6.565
31,"2011-08-19",90.11,3.554,215.3229307,7.852
9,"2012-06-08",78.91,3.452,225.4947868,5.539
27,"2011-03-11",43.64,3.752,137.6269617,7.827
12,"2010-11-26",47.66,3.162,126.6692667,14.313
15,"2012-05-04",51.04,4.124,138.0332,8.15
35,"2012-07-27",76.01,3.647,142.2126924,8.839
3,"2011-01-14",44.76,2.983,214.7470729,7.551
37,"2012-07-13",78.15,3.256,220.6063444,6.623
38,"2011-07-29",93.29,3.805,129.1677097,13.503
2,"2012-08-03",90.22,3.417,221.5869799,6.565
9,"2011-04-22",72.35,3.807,219.0861659,6.38
41,"2011-03-11",31.6,3.372,192.058484,7.241
9,"2011-03-04",60.67,3.288,217.4036503,6.416
19,"2010-02-05",20.96,2.954,131.5279032,8.35
43,"2010-12-17",56.51,2.869,203.3996521,10.21
30,"2012-06-01",79.24,3.501,221.3852748,6.891
41,"2011-06-24",59.54,3.661,192.9982655,6.934
25,"2012-08-24",64.53,3.834,214.9567044,7.28
36,"2012-10-05",73.57,3.611,221.8533396,6.228
24,"2010-10-08",54.82,2.903,132.7516667,8.275
33,"2012-08-10",100.07,3.811,130.7561613,7.147
24,"2011-08-05",74.64,4.02,136.0540323,8.358
4,"2011-05-20",70.49,3.881,129.0756774,5.946
33,"2011-01-07",46.25,3.287,127.1917742,8.951
44,"2012-03-09",38.24,3.38,130.7413793,5.774
21,"2010-08-27",86.2,2.619,211.2241759,8.099
9,"2011-10-21",65.46,3.353,221.1498206,6.054
13,"2011-05-20",52.12,3.802,129.0756774,7.193
14,"2010-06-25",79.32,2.808,182.3806,8.899
25,"2012-03-09",37.44,3.848,213.8711137,6.961
36,"2011-10-07",71.2,3.262,215.7831333,7.716
4,"2010-06-04",70.83,2.701,126.1360645,7.896
1,"2010-12-31",48.43,2.943,211.4049321,7.838
33,"2011-02-25",54.89,3.398,128.13,8.951
42,"2011-03-18",70.12,3.892,128.5121935,8.744
15,"2010-07-23",73.2,2.924,132.5825806,8.099
25,"2012-03-16",50.64,3.862,214.0167132,6.961
7,"2011-03-04",21.84,3.232,192.0116004,8.818
30,"2010-07-09",81.67,2.642,210.7657317,8.099
31,"2012-08-31",83.58,3.638,221.9415576,6.565
20,"2010-10-08",51.5,2.764,204.951982,7.484
7,"2010-02-05",10.53,2.58,189.3816974,9.014
39,"2010-06-04",79.83,2.705,209.9398091,8.464
2,"2011-11-18",62.01,3.308,217.8670218,7.441
24,"2010-11-19",45.63,3.138,132.9172,8.275
24,"2012-10-05",60.35,4.151,138.8256,8.693
31,"2012-06-15",81.51,3.393,221.4009901,6.891
3,"2010-03-26",57.06,2.732,214.3241011,7.368
6,"2010-12-17",52.24,2.869,212.918049,7.007
14,"2011-06-24",74.85,3.804,185.7919609,8.521
32,"2010-03-26",36.59,2.717,189.7195417,9.014
7,"2011-07-22",56.22,3.545,193.5120367,8.622
2,"2012-10-19",68.08,3.594,223.0598077,6.17
20,"2012-06-29",74.15,3.506,214.6466757,7.139
34,"2011-09-30",69.44,3.371,129.6060667,10.641
42,"2011-08-05",89.8,3.803,129.1846452,8.257
31,"2010-06-04",82.68,2.705,210.833616,8.2
18,"2011-10-07",54.65,3.633,136.472,8.471
40,"2010-07-30",71.35,2.792,132.5983871,5.326
